id,income,age,rooms,bedrooms,population,people_per_house,location,outcome
5111,3.37,fifty-two,3.8282828282828283,1.0235690235690236,754.0,2.538720538720539,"34.08,-118.32",1.0
5112,4.5714,29.0,6.055016181229774,1.0194174757281553,1066.0,3.4498381877022655,36.27;-119.78,0.0
5113,3.875,forty-five,4.664634146341464,0.9878048780487805,608.0,1.853658536585366,37.92;-122.53,1.0
5114,4.1,thirty-six,6.487179487179487,1.1555555555555554,1742.0,2.977777777777778,34.14_-117.27,0.0
5115,2.6458,sixteen,2.989795918367347,1.0591836734693878,1648.0,1.6816326530612244,"34.1,-118.35",1.0
5116,1.6033,44.0,4.951289398280802,1.0515759312320916,1042.0,2.98567335243553,38.64_-121.42,0.0
5117,4.2841,forty-six,6.521390374331551,1.1470588235294117,-114.0,2.5240641711229945,33.84_-118.13,1.0
5118,2.625,eighteen,5.620300751879699,1.218045112781955,-946.0,2.406015037593985,"33.95,-116.53",0.0
5119,1.3882,47.0,4.394190871369295,1.112033195020747,693.0,2.87551867219917,"36.33,-119.65",0.0
5120,2.6858,13.0,4.350364963503649,0.9854014598540146,1652.0,4.019464720194647,36.58;-119.62,0.0
5121,5.75,fifty-two,6.739130434782608,0.9723320158102767,658.0,2.600790513833992,"37.76,-122.23",1.0
5122,5.8505,22.0,8.056689342403628,1.2018140589569162,1108.0,2.512471655328798,36.59;-121.95,1.0
5123,2.5667,twenty-one,5.3745318352059925,1.101123595505618,668.0,2.50187265917603,38.41;-120.54,0.0
5124,7.1069,16.0,7.683636363636364,1.044848484848485,3132.0,3.7963636363636364,"33.71,-117.79",1.0
5125,7.8383,twenty-eight,6.559380378657487,1.0068846815834767,1795.0,3.089500860585198,37.31;-122.0,1.0
5126,7.7932,29.0,6.573170731707317,0.9552845528455285,758.0,3.0813008130081303,37.45;-122.23,1.0
5127,4.9589,12.0,5.918275418275418,1.0566280566280566,-220.0,2.787644787644788,34.01;-117.81,1.0
5128,5.0196,52.0,4.7224576271186445,1.055084745762712,1079.0,2.2860169491525424,"37.74,-122.43",1.0
5129,8.634,48.0,5.615942028985507,0.9166666666666666,641.0,2.322463768115942,"37.9,-122.56",1.0
5130,2.8565,twelve,4.863881401617251,0.9595687331536388,2650.0,3.5714285714285716,37.73_-120.95,0.0
5131,2.1295,fifteen,5.127604166666667,1.02734375,3500.0,4.557291666666667,"35.76,-119.29",0.0
5132,11.216,thirty-six,8.443835616438356,1.2465753424657535,771.0,2.1123287671232878,33.61_-117.91,1.0
5133,3.0733,fifteen,4.936117936117936,1.0442260442260443,2070.0,2.542997542997543,38.67;-121.3,0.0
5134,6.5146,eighteen,6.712195121951219,1.0975609756097562,670.0,3.268292682926829,34.22_-118.63,1.0
5135,1.4598,40.0,4.62953995157385,1.062953995157385,1015.0,2.457627118644068,35.42_-119.02,0.0
5136,2.4408,thirty-two,4.457207207207207,1.1058558558558558,954.0,2.1486486486486487,33.95;-117.4,0.0
5137,4.8966,45.0,6.176646706586826,1.0419161676646707,-708.0,2.5778443113772456,"37.48,-122.24",1.0
5138,7.2316,thirty-one,4.314199395770393,0.9667673716012085,677.0,2.0453172205438066,33.89_-118.41,1.0
5139,4.7475,28.0,5.325513196480938,1.064516129032258,2100.0,2.0527859237536656,37.88;-122.5,1.0
5140,2.0076,38.0,5.330561330561331,1.135135135135135,1301.0,2.7047817047817047,35.64_-120.69,0.0
5141,3.1103,20.0,6.618497109826589,1.1445086705202312,431.0,2.491329479768786,"37.32,-121.95",1.0
5142,6.0516,twenty-nine,6.9581395348837205,1.3116279069767443,463.0,2.1534883720930234,33.63_-117.95,1.0
5143,1.7386,fifty,4.993174061433447,1.2081911262798635,-18.0,3.112627986348123,34.01_-118.31,0.0
5144,5.0322,forty-three,3.6581986143187066,1.1016166281755195,799.0,1.8452655889145497,33.85_-118.42,1.0
5145,2.1029,forty-six,3.7325581395348837,1.1744186046511629,-898.0,4.662790697674419,34.06;-118.2,0.0
5146,3.5541,20.0,3.8488372093023258,1.0465116279069768,857.0,1.9930232558139536,37.64_-122.06,1.0
5147,1.4856,thirty-three,4.626168224299065,1.1401869158878504,-55.0,3.7990654205607477,"32.7,-117.11",0.0
5148,5.0524,seventeen,6.879003558718861,1.092526690391459,2630.0,3.1198102016607354,"32.87,-116.86",1.0
5149,4.061,52.0,5.8431372549019605,1.0529411764705883,1128.0,2.211764705882353,37.97;-121.3,0.0
5150,8.3837,six,8.063268892794376,1.055360281195079,3637.0,3.195957820738137,"37.18,-121.84",1.0
5151,3.3871,three,5.4960686204431735,1.104360257326662,3804.0,2.719085060757684,34.49_-117.29,0.0
5152,3.406,13.0,5.023372287145242,1.0578742348358374,4870.0,2.710072342793545,35.33_-119.07,0.0
5153,12.1387,23.0,8.261887344550109,1.0073152889539136,3840.0,2.809070958302853,37.36_-122.14,1.0
5154,3.5388,thirty,5.050713153724248,0.9381933438985737,2082.0,3.299524564183835,32.71_-117.02,0.0
5155,2.5288,sixteen,5.315638450502152,1.06025824964132,2463.0,3.533715925394548,"36.98,-120.05",0.0
5156,4.875,twenty-seven,7.260869565217392,1.2173913043478262,130.0,2.8260869565217392,33.45;-117.64,1.0
5157,1.8641,39.0,4.547861507128309,1.1466395112016294,-570.0,4.136456211812627,"36.75,-119.76",0.0
5158,3.1953,15.0,5.178571428571429,1.1717687074829932,1340.0,2.2789115646258504,36.8_-119.72,0.0
5159,7.2675,11.0,6.876889848812095,1.3844492440604752,911.0,1.9676025917926565,34.06_-118.43,1.0
5160,2.2813,29.0,4.476340694006309,1.1451104100946372,1696.0,5.350157728706624,"34.0,-118.25",0.0
5161,3.0216,37.0,5.539094650205762,1.0041152263374487,1263.0,2.5987654320987654,40.79_-124.15,0.0
5162,3.2375,twenty-five,3.392523364485981,1.280373831775701,411.0,1.9205607476635513,36.14;-121.62,1.0
5163,5.7653,21.0,6.196926032660903,1.0172910662824208,6160.0,2.9586935638808836,37.59;-122.46,1.0
5164,1.9821,23.0,4.805763073639274,1.2337246531483457,3264.0,3.4834578441835644,"34.06,-117.25",0.0
5165,1.4635,43.0,4.662162162162162,1.1531531531531531,1925.0,4.335585585585585,36.75;-119.78,0.0
5166,2.3929,fifty-two,4.4714285714285715,1.0678571428571428,844.0,3.0142857142857142,37.8;-122.23,0.0
5167,2.8085,sixteen,5.648760330578512,1.0351239669421488,1413.0,2.919421487603306,40.46;-122.45,0.0
5168,1.4661,44.0,4.492273730684326,1.0507726269315674,1030.0,2.273730684326711,39.14;-121.61,0.0
5169,1.5208,10.0,3.526605504587156,1.0587155963302752,1595.0,2.926605504587156,32.76;-117.09,0.0
5170,3.6186,fifty-two,4.472329472329473,1.0386100386100385,1518.0,1.9536679536679538,37.77_-122.44,1.0
5171,1.5642,15.0,4.403292181069959,1.0534979423868314,1070.0,4.403292181069959,36.62;-119.32,0.0
5172,1.5326,fifty-two,3.6767955801104972,0.9558011049723757,1144.0,3.160220994475138,33.97_-118.26,0.0
5173,2.6522,thirty-five,5.01360544217687,0.9897959183673469,709.0,2.4115646258503403,36.79;-119.82,0.0
5174,2.4597,49.0,4.7280334728033475,1.0209205020920502,607.0,2.5397489539748954,"37.85,-122.28",0.0
5175,3.5078,24.0,3.5960591133004924,0.9655172413793104,-861.0,1.6502463054187193,32.81_-117.22,1.0
5176,6.3144,twenty-eight,6.921190893169878,1.0367775831873904,1469.0,2.5726795096322244,35.28;-120.62,1.0
5177,6.1404,twenty-eight,4.58681875792142,0.9683143219264893,1735.0,2.1989860583016476,33.86_-118.39,1.0
5178,6.1395,3.0,5.72522159548751,1.1756647864625303,3068.0,2.4721998388396456,33.68_-117.82,1.0
5179,1.5594,fifty-two,2.8368794326241136,1.1099290780141844,1337.0,4.74113475177305,32.71_-117.14,0.0
5180,4.0208,8.0,2.5,0.625,309.0,19.3125,34.22_-119.09,0.0
5181,1.8152,seventeen,4.22365988909427,1.024029574861368,1412.0,2.6099815157116453,34.06;-117.16,0.0
5182,10.0187,20.0,8.496376811594203,1.1666666666666667,890.0,3.2246376811594204,37.21;-121.95,1.0
5183,10.1854,18.0,6.806451612903226,1.0498533724340176,803.0,2.3548387096774195,36.53;-121.77,1.0
5184,1.8191,thirty-six,4.227665706051873,1.063400576368876,1247.0,3.5936599423631126,"33.93,-118.27",0.0
5185,1.9125,thirty-five,2.926829268292683,0.8536585365853658,477.0,11.634146341463415,35.37;-119.01,0.0
5186,2.6165,34.0,4.593167701863354,1.031055900621118,1166.0,3.62111801242236,"33.89,-118.24",0.0
5187,3.1653,44.0,4.47675962815405,1.0544488711819389,1738.0,2.308100929614874,"37.78,-122.48",1.0
5188,1.2863,52.0,2.7590361445783134,0.891566265060241,1283.0,7.728915662650603,32.7_-117.15,0.0
5189,5.049,52.0,6.382470119521912,1.0557768924302788,667.0,2.6573705179282867,34.18;-118.29,1.0
5190,2.5172,16.0,6.150470219435737,1.0956112852664577,1325.0,2.0768025078369905,35.31_-120.82,1.0
5191,1.2446,twenty-seven,4.1477272727272725,1.1856060606060606,1768.0,3.3484848484848486,34.02_-118.3,0.0
5192,15.0001,fifty-two,10.419354838709678,1.136200716845878,956.0,3.4265232974910393,34.12;-118.12,1.0
5193,2.7356,twenty-two,5.237076648841355,1.103386809269162,1501.0,2.6755793226381464,"38.61,-121.28",0.0
5194,2.9293,thirty-eight,4.3344120819848975,1.063646170442287,-425.0,3.9935275080906147,33.89;-118.19,0.0
5195,2.8359,thirty,4.948356807511737,1.001564945226917,1660.0,2.5978090766823163,36.78_-119.83,0.0
5196,3.9167,20.0,4.3316831683168315,1.1105610561056105,-233.0,1.953795379537954,"33.74,-118.3",1.0
5197,1.7161,eight,3.760233918128655,1.0789473684210527,1384.0,2.0233918128654973,38.0_-121.83,0.0
5198,2.125,37.0,4.919431279620853,1.052132701421801,521.0,2.4691943127962084,37.8;-121.22,0.0
5199,2.9643,38.0,3.7400346620450606,1.0086655112651646,1061.0,1.8388214904679376,34.09_-118.36,1.0
5200,6.6013,39.0,6.550600343053174,1.0188679245283019,1361.0,2.334476843910806,32.72_-117.24,1.0
5201,5.7812,twenty-seven,6.376130198915009,1.0650994575045207,1725.0,3.119349005424955,"37.28,-121.98",1.0
5202,3.2604,9.0,5.018105849582173,1.0947075208913648,1782.0,2.481894150417827,"34.06,-117.24",0.0
5203,3.8611,37.0,5.429223744292237,1.1324200913242009,627.0,2.863013698630137,39.22_-121.64,0.0
5204,1.4583,15.0,4.023148148148148,1.0046296296296295,887.0,4.106481481481482,32.7_-117.09,0.0
5205,6.5474,29.0,7.090909090909091,0.9893048128342246,586.0,3.1336898395721926,"34.19,-118.86",1.0
5206,3.2405,16.0,6.11377245508982,1.215568862275449,2033.0,3.0434131736526946,"35.12,-118.46",0.0
5207,5.102,fifteen,6.534988713318285,1.1241534988713318,1164.0,2.6275395033860045,32.85;-117.19,1.0
5208,2.1618,25.0,5.183673469387755,1.0408163265306123,1050.0,4.285714285714286,"36.8,-120.02",0.0
5209,3.4455,four,4.434782608695652,1.2939958592132506,1176.0,2.4347826086956523,"33.52,-117.69",1.0
5210,1.2917,forty-three,3.831034482758621,0.9275862068965517,613.0,2.113793103448276,38.61_-121.46,0.0
5211,2.0878,sixteen,5.277064220183486,1.0568807339449542,1859.0,3.4110091743119266,"33.77,-117.27",0.0
5212,3.1711,39.0,5.683982683982684,1.3246753246753247,575.0,2.4891774891774894,"38.01,-122.11",0.0
5213,7.6016,9.0,7.389408099688474,0.9719626168224299,1039.0,3.236760124610592,34.17_-118.95,1.0
5214,4.9125,thirty-eight,5.38337182448037,1.138568129330254,836.0,1.930715935334873,32.76_-117.25,1.0
5215,2.9384,thirty-eight,4.30186170212766,1.0226063829787233,1284.0,1.7074468085106382,33.77;-118.16,1.0
5216,2.9769,43.0,5.082926829268293,1.0170731707317073,912.0,2.2243902439024392,38.54_-121.43,0.0
5217,6.1309,52.0,6.578199052132701,1.009478672985782,-646.0,2.4312796208530805,"32.75,-117.19",1.0
5218,1.6286,42.0,4.338422391857506,1.063613231552163,905.0,2.3027989821882953,35.42;-119.03,0.0
5219,3.4063,28.0,5.488372093023256,1.1395348837209303,812.0,3.147286821705426,"38.99,-123.39",0.0
5220,8.0683,twenty,8.124161073825503,1.0268456375838926,1023.0,3.4328859060402683,34.15_-117.83,1.0
5221,2.2024,9.0,3.4922279792746114,1.2538860103626943,575.0,2.9792746113989637,37.95_-121.3,0.0
5222,6.0162,twenty,5.639830508474576,0.9830508474576272,1275.0,2.7012711864406778,33.82;-118.03,1.0
5223,1.125,thirty-one,3.7004160887656035,1.1262135922330097,1398.0,1.9389736477115118,"37.96,-121.3",0.0
5224,4.39,27.0,4.375288683602771,1.0092378752886837,2243.0,2.5900692840646653,37.55;-122.29,1.0
5225,5.2508,12.0,7.138248847926267,1.043778801843318,1433.0,3.30184331797235,"35.5,-120.71",1.0
5226,4.2782,eight,4.278404815650865,1.1203912716328066,3250.0,2.4454477050413845,37.37;-122.02,1.0
5227,4.0667,35.0,5.10913140311804,0.9153674832962138,1054.0,2.3474387527839644,37.33;-121.96,1.0
5228,2.125,29.0,5.335714285714285,1.0214285714285714,991.0,3.539285714285714,34.13;-117.34,0.0
5229,4.9676,26.0,5.333690987124464,1.0686695278969958,2370.0,2.5429184549356223,34.11;-118.17,1.0
5230,4.005,forty-eight,5.702702702702703,1.054054054054054,539.0,2.4279279279279278,34.05;-118.37,1.0
5231,2.6382,25.0,6.096509240246407,1.1314168377823408,1745.0,3.5831622176591376,"38.48,-121.47",0.0
5232,2.7153,twenty-two,4.736245954692556,1.0307443365695792,2546.0,4.119741100323624,36.43;-121.32,0.0
5233,7.7773,thirty-three,6.546583850931677,1.2981366459627328,400.0,2.484472049689441,"37.34,-122.38",1.0
5234,1.6346,18.0,5.467532467532467,1.0805194805194804,-577.0,2.52987012987013,"39.5,-121.62",0.0
5235,2.7042,thirty-eight,4.625368731563422,1.0353982300884956,710.0,2.094395280235988,"37.29,-121.89",1.0
5236,3.8257,thirteen,5.584026622296173,0.9800332778702163,1458.0,2.425956738768719,36.97;-120.08,0.0
5237,4.5893,52.0,6.273712737127371,1.1056910569105691,835.0,2.2628726287262872,37.89;-122.28,1.0
5238,3.3125,fifty-one,5.76984126984127,0.9325396825396826,729.0,2.892857142857143,"36.74,-119.77",0.0
5239,5.3582,thirty-five,4.8125,0.9375,334.0,3.4791666666666665,34.34_-119.04,1.0
5240,2.7917,forty-three,4.765873015873016,1.1587301587301588,840.0,3.3333333333333335,33.94_-118.28,0.0
5241,2.1574,35.0,4.7297650130548305,1.097911227154047,-62.0,3.552219321148825,"33.92,-117.28",0.0
5242,6.1995,thirty-six,6.309756097560975,1.0146341463414634,-755.0,2.573170731707317,37.38;-122.09,1.0
5243,6.359,32.0,6.627329192546584,1.0186335403726707,903.0,2.8043478260869565,37.3_-122.02,1.0
5244,2.2925,forty-four,4.669329073482428,1.0527156549520766,-697.0,2.1900958466453675,39.73;-121.82,0.0
5245,8.2269,forty-three,7.3090909090909095,1.0636363636363637,267.0,2.4272727272727272,34.15_-118.47,1.0
5246,3.1471,thirteen,5.147208121827411,1.015228426395939,-264.0,3.6142131979695433,38.03_-121.3,0.0
5247,7.9794,28.0,6.427083333333333,1.0395833333333333,1176.0,2.45,"33.53,-117.76",1.0
5248,2.5208,forty-one,5.569672131147541,1.0819672131147542,786.0,3.221311475409836,34.08_-117.32,0.0
5249,2.3409,thirty-eight,4.718631178707224,1.1330798479087452,1055.0,4.011406844106464,34.08_-118.19,0.0
5250,2.0508,eleven,4.99388379204893,1.0642201834862386,504.0,1.5412844036697249,34.86_-120.4,1.0
5251,2.85,38.0,3.2142857142857144,0.7678571428571429,246.0,4.392857142857143,33.93_-118.25,0.0
5252,1.9912,sixteen,5.758842443729904,1.1564844587352625,1573.0,1.6859592711682745,"33.72,-117.2",0.0
5253,2.1908,46.0,5.523985239852398,1.1402214022140222,787.0,2.904059040590406,34.83;-114.6,0.0
5254,1.65,41.0,3.8817480719794344,1.0539845758354756,1408.0,3.619537275064267,"33.94,-118.26",0.0
5255,7.4351,eighteen,8.44836956521739,1.361413043478261,949.0,2.578804347826087,32.83_-117.24,1.0
5256,5.6152,thirty-eight,5.989510489510489,0.9965034965034965,779.0,2.7237762237762237,"34.12,-118.09",1.0
5257,1.7228,thirty-six,4.962264150943396,1.0424528301886793,712.0,3.358490566037736,37.79_-121.22,0.0
5258,4.875,fifty-two,5.125181950509462,1.1164483260553129,1415.0,2.059679767103348,37.75_-122.43,1.0
5259,1.6563,thirty-seven,4.2823315118397085,1.0273224043715847,1591.0,2.8979963570127505,37.96_-121.23,0.0
5260,5.8587,fifty-two,5.885922330097087,1.0558252427184467,962.0,2.3349514563106797,"34.04,-118.43",1.0
5261,2.1927,twenty-seven,4.848806366047746,1.0654288240495138,2645.0,2.3386383731211318,"34.01,-117.05",0.0
5262,5.6895,twenty-four,6.571223021582734,0.9899280575539569,2102.0,3.0244604316546764,37.27;-121.88,1.0
5263,3.215,19.0,4.837931034482758,0.9517241379310345,901.0,3.106896551724138,38.26;-121.3,0.0
5264,1.4589,twenty-seven,3.51255230125523,1.1182008368200838,2415.0,2.526150627615063,34.02;-118.35,0.0
5265,1.4833,23.0,4.799307958477509,1.1245674740484428,640.0,2.2145328719723185,39.53;-121.65,0.0
5266,2.125,45.0,6.213235294117647,1.1397058823529411,343.0,2.5220588235294117,"39.14,-121.91",0.0
5267,2.0446,9.0,4.035335689045937,1.1095406360424027,620.0,2.1908127208480566,36.77;-119.85,0.0
5268,3.0417,forty-one,6.0092879256965945,1.1362229102167183,1204.0,3.7275541795665634,33.88_-118.23,0.0
5269,2.4861,25.0,5.834123222748815,1.1374407582938388,658.0,3.118483412322275,"39.5,-122.53",0.0
5270,5.6254,thirty-five,5.639810426540285,0.957345971563981,1212.0,2.8720379146919433,33.87_-118.32,1.0
5271,1.4423,32.0,4.090753424657534,1.1164383561643836,1672.0,2.863013698630137,37.93;-122.34,0.0
5272,4.1727,10.0,4.101503759398496,0.9774436090225563,517.0,1.943609022556391,34.15_-118.45,1.0
5273,1.2404,52.0,4.757575757575758,0.8636363636363636,178.0,2.696969696969697,36.7_-119.81,0.0
5274,3.9375,twenty-eight,5.303225806451613,1.0903225806451613,1081.0,2.324731182795699,"33.64,-117.9",1.0
5275,5.5335,21.0,6.113924050632911,1.0886075949367089,417.0,2.6392405063291138,33.88_-118.37,1.0
5276,1.2188,forty,3.882911392405063,1.0443037974683544,1199.0,3.7943037974683542,"32.7,-117.14",0.0
5277,2.0357,thirty-nine,5.003225806451613,1.1387096774193548,684.0,2.206451612903226,"39.51,-121.55",0.0
5278,5.1998,five,6.971496437054632,1.160332541567696,1917.0,2.276722090261283,33.01;-117.07,1.0
5279,5.5951,thirty,5.920567375886525,1.04822695035461,1818.0,2.578723404255319,37.91_-122.52,1.0
5280,3.5083,fourteen,4.242957746478873,1.0715962441314555,1924.0,2.2582159624413145,34.19_-118.3,1.0
5281,5.0254,thirty-six,5.774193548387097,0.9919354838709677,388.0,3.129032258064516,33.79;-118.34,1.0
5282,1.6645,twenty,5.671814671814672,1.16988416988417,-226.0,3.9806949806949805,36.35;-119.42,0.0
5283,2.3,52.0,3.5942028985507246,1.2463768115942029,173.0,2.5072463768115942,38.1_-122.25,0.0
5284,3.7708,twenty-six,13.603004291845494,2.6695278969957084,1177.0,2.5257510729613735,34.23_-117.27,0.0
5285,3.6341,40.0,5.097041420118344,1.0863905325443788,1769.0,2.093491124260355,34.13;-118.06,1.0
5286,3.2177,twenty-eight,3.8784235136940546,1.070808283233133,-297.0,1.7120908483633934,37.81;-122.25,1.0
5287,1.4583,thirty-two,4.681159420289855,1.107246376811594,1307.0,3.7884057971014493,32.98;-115.52,0.0
5288,2.5147,11.0,22.133587786259543,5.82824427480916,713.0,2.7213740458015265,34.24;-116.82,0.0
5289,2.6544,seventeen,5.926553672316384,1.0451977401129944,912.0,2.5762711864406778,38.0_-120.4,0.0
5290,2.8365,thirty-two,5.371900826446281,1.0606060606060606,1145.0,3.1542699724517904,"38.76,-121.77",0.0
5291,2.5428,31.0,5.693208430913349,1.199063231850117,-877.0,2.4028103044496487,"39.76,-121.61",0.0
5292,2.5625,2.0,2.7719298245614037,0.7543859649122807,94.0,1.6491228070175439,37.82_-122.29,0.0
5293,3.0455,48.0,5.230366492146596,1.0732984293193717,1176.0,3.0785340314136125,33.98;-118.3,0.0
5294,5.1824,thirty-two,5.641148325358851,1.1961722488038278,369.0,1.7655502392344498,33.72_-118.07,1.0
5295,3.0972,thirty-four,6.452914798206278,1.1345291479820627,607.0,2.7219730941704037,36.31_-119.29,0.0
5296,7.2812,34.0,7.135652173913043,1.031304347826087,3141.0,2.7313043478260868,34.22;-118.27,1.0
5297,1.5774,31.0,5.391379310344828,1.1448275862068966,1345.0,2.3189655172413794,"40.14,-120.94",0.0
5298,5.3806,seventeen,7.6970610399397135,1.1974378296910324,3409.0,2.568952524491334,"34.24,-119.09",1.0
5299,7.2554,sixteen,7.577154308617234,1.0100200400801602,1665.0,3.3366733466933867,33.85;-117.78,1.0
5300,5.1457,5.0,6.395918367346939,1.023469387755102,3269.0,3.335714285714286,"35.22,-119.13",0.0
5301,4.9968,35.0,6.1562115621156215,1.0430504305043051,2112.0,2.5977859778597785,"34.17,-117.97",1.0
5302,3.3153,thirty-six,6.100671140939597,1.0838926174496644,953.0,3.197986577181208,38.25;-122.06,0.0
5303,7.333,twenty-three,7.811188811188811,0.9440559440559441,854.0,2.986013986013986,"37.68,-121.88",1.0
5304,2.7679,thirty-nine,6.103448275862069,1.2586206896551724,184.0,3.1724137931034484,33.93;-118.21,0.0
5305,3.0354,23.0,4.327217125382263,1.007645259938838,1554.0,2.376146788990826,"37.96,-121.34",0.0
5306,4.2115,34.0,5.474747474747475,0.9444444444444444,561.0,2.8333333333333335,"38.35,-122.0",0.0
5307,7.439,twenty-one,6.494584837545126,1.0577617328519855,576.0,2.07942238267148,37.46;-122.34,1.0
5308,3.6875,37.0,4.158249158249158,1.0572390572390573,481.0,1.6195286195286196,"37.78,-122.44",1.0
5309,5.716,twenty-seven,7.15625,0.9375,492.0,3.075,37.4;-121.83,1.0
5310,2.5875,22.0,4.762295081967213,0.9057377049180327,995.0,4.077868852459017,"34.11,-117.23",0.0
5311,2.32,twenty-five,4.517676767676767,1.3535353535353536,1134.0,2.8636363636363638,38.95_-119.94,0.0
5312,5.6936,5.0,4.586206896551724,1.0987884436160298,1810.0,1.6868592730661696,37.56_-122.27,1.0
5313,3.5391,5.0,5.7249114521841795,1.0861865407319953,2504.0,2.9563164108618656,"35.13,-117.98",0.0
5314,4.7986,52.0,6.5038167938931295,1.0572519083969465,746.0,2.8473282442748094,34.19_-118.3,1.0
5315,3.5774,14.0,5.409185803757829,1.0375782881002087,1371.0,2.862212943632568,38.16;-121.14,0.0
5316,6.2022,43.0,6.310344827586207,0.9655172413793104,581.0,2.5043103448275863,"33.97,-118.41",1.0
5317,6.5173,twenty-four,6.4526315789473685,0.9947368421052631,1554.0,2.7263157894736842,"34.45,-119.81",1.0
5318,1.9386,thirty-three,4.384418901660281,1.0025542784163475,1806.0,2.3065134099616857,36.79_-119.79,0.0
5319,2.4044,thirty-four,5.478632478632479,1.0797720797720798,1101.0,3.1367521367521367,35.5;-119.28,0.0
5320,5.1048,37.0,5.3538461538461535,1.3076923076923077,673.0,1.7256410256410257,33.6;-117.91,1.0
5321,4.4583,25.0,7.830985915492958,1.1126760563380282,-121.0,3.507042253521127,36.71_-119.69,0.0
5322,12.3767,twenty-seven,7.737037037037037,1.1222222222222222,654.0,2.422222222222222,34.12_-118.42,1.0
5323,4.1212,fifty-two,5.520161290322581,1.0040322580645162,490.0,1.9758064516129032,37.9;-122.28,1.0
5324,1.7961,thirty-five,4.081850533807829,1.0320284697508897,818.0,2.911032028469751,34.01;-118.3,0.0
5325,2.2961,forty-six,3.4318181818181817,0.9015151515151515,533.0,4.037878787878788,34.06_-118.2,0.0
5326,4.0238,nineteen,6.498630136986302,1.0794520547945206,1142.0,3.128767123287671,37.02;-121.51,1.0
5327,5.0785,33.0,5.681715575620768,1.1196388261851016,1158.0,2.613995485327314,37.35;-122.01,1.0
5328,7.5,29.0,8.160668380462726,1.1028277634961439,2450.0,3.1491002570694087,37.89_-122.02,1.0
5329,12.3804,fifty-two,9.122715404699738,1.0339425587467364,1192.0,3.112271540469974,37.82_-122.23,1.0
5330,4.2273,thirteen,7.205438066465256,1.0845921450151057,1985.0,2.998489425981873,33.81;-117.43,1.0
5331,5.748,sixteen,6.091358024691358,1.0185185185185186,-310.0,3.293827160493827,33.88_-118.07,1.0
5332,3.625,twenty-five,5.887788778877888,1.0297029702970297,904.0,2.9834983498349836,36.63;-119.43,0.0
5333,5.308,thirty-seven,4.635294117647059,1.0147058823529411,662.0,1.9470588235294117,"33.9,-118.42",1.0
5334,7.2639,fifteen,7.473684210526316,0.9578947368421052,-208.0,3.0736842105263156,"37.67,-121.9",1.0
5335,5.6493,40.0,6.74438202247191,1.0758426966292134,894.0,2.5112359550561796,37.59;-122.41,1.0
5336,2.4717,thirty-seven,4.748633879781421,1.1010928961748634,936.0,2.557377049180328,37.77_-120.85,0.0
5337,3.6019,20.0,3.6911392405063292,1.1063291139240505,2165.0,1.8270042194092826,"34.03,-118.41",1.0
5338,1.7276,fifty,4.036363636363636,1.075,1807.0,4.1068181818181815,"37.78,-122.22",0.0
5339,1.625,52.0,3.4285714285714284,0.8571428571428571,46.0,6.571428571428571,34.06;-117.75,0.0
5340,3.2159,23.0,5.576923076923077,1.0739644970414202,1056.0,3.1242603550295858,"36.4,-119.1",0.0
5341,2.9828,30.0,6.06401766004415,1.1368653421633554,1368.0,3.019867549668874,"36.54,-119.12",0.0
5342,7.2494,6.0,7.60075329566855,0.9887005649717514,3386.0,3.1883239171374766,"37.71,-121.96",1.0
5343,3.6597,ten,5.412935323383085,1.0099502487562189,-799.0,2.6517412935323383,32.81_-115.58,0.0
5344,7.0691,thirteen,6.6896969696969695,1.0096969696969698,2444.0,2.9624242424242424,37.57_-121.87,1.0
5345,1.9946,sixteen,4.853131749460043,1.0842332613390928,1206.0,2.6047516198704104,40.51;-122.34,0.0
5346,2.5,42.0,5.493333333333333,1.0,227.0,3.026666666666667,37.43;-121.11,0.0
5347,3.2763,29.0,4.482470784641069,1.0717863105175292,1085.0,1.8113522537562605,"34.17,-118.44",1.0
5348,4.7026,34.0,4.530737704918033,1.028688524590164,1113.0,2.2807377049180326,"33.81,-118.36",1.0
5349,2.8438,21.0,4.714953271028038,1.0514018691588785,2018.0,3.143302180685358,"38.37,-121.98",0.0
5350,2.5083,forty-one,4.268965517241379,0.9517241379310345,636.0,4.386206896551724,33.93_-118.21,0.0
5351,1.6944,forty-five,4.948717948717949,1.0153846153846153,498.0,2.5538461538461537,37.99;-121.29,0.0
5352,3.4612,twenty-nine,5.0109289617486334,0.9890710382513661,379.0,2.07103825136612,"34.15,-118.39",1.0
5353,1.2091,thirty-nine,4.282913165266106,1.0028011204481793,1154.0,3.2324929971988796,33.95_-118.27,0.0
5354,3.2708,forty-six,4.611607142857143,0.9955357142857143,462.0,2.0625,33.53;-117.77,1.0
5355,1.4665,16.0,4.340106007067138,1.232332155477032,2518.0,2.224381625441696,"33.96,-116.51",0.0
5356,2.7031,41.0,3.635514018691589,0.9532710280373832,455.0,4.252336448598131,34.05;-118.18,0.0
5357,4.5938,eight,6.4957805907173,1.1772151898734178,1572.0,3.3164556962025316,33.65_-116.31,0.0
5358,1.448,37.0,4.327433628318584,1.0265486725663717,1316.0,3.882005899705015,"34.06,-117.19",0.0
5359,8.1356,25.0,7.8704,1.0576,-597.0,3.4928,34.27;-118.55,1.0
5360,3.3438,thirty-six,4.550684931506849,1.082191780821918,690.0,1.8904109589041096,"34.06,-118.37",1.0
